1316632.47071277	1925261.08087052
1316578.481782	1925312.53339712
1316524.97609588	1925364.68677884
1316453.3907888	1925415.71514183
1316382.0449831	1925485.25655135
1316328.28846153	1925518.89109652
1316275.01280804	1925553.22884678
1316239.33509099	1925587.99773958
1316186.17204	1925604.60930535
1316185.92991639	1925622.4203192
1316168.33744453	1925621.99649119
1316150.01125224	1925638.67180367
1316114.57743977	1925655.62507375
1316096.62688838	1925690.73533013
1316043.46250359	1925707.34294279
1315989.45636257	1925758.77903284
1315936.17444513	1925793.10740603
1315847.3306219	1925844.48149535
1315775.72039432	1925895.47539363
1315704.46830868	1925947.26801269
1315598.14423263	1925998.10816908
1315508.80471167	1926048.75252766
1315455.52159388	1926083.07688759
1315384.50504081	1926117.03754091
1315331.33868297	1926133.63721823
1315278.04704393	1926167.94740272
1315225.01131135	1926184.45467214
1315171.71367877	1926201.12570624
1315118.0667457	1926234.63928399
1315047.04966878	1926268.59921391
1314993.88532696	1926285.18748116
1314922.98855209	1926319.04641098
1314834.25037868	1926352.650719
1314763.36178064	1926386.51083333
1314674.86702895	1926402.2906611
1314639.1659585	1926437.02957741
1314585.99395197	1926453.59758817
1314550.54695281	1926470.52461124
1314532.95597749	1926470.08627577
1314532.70044096	1926487.89647905
1314532.44477663	1926505.7067222
1314496.38469274	1926539.63913558
1314443.21768602	1926556.21247037
1314389.65814267	1926608.30836779
1314300.16919035	1926676.6177362
1314211.29167301	1926727.91663347
1314140.13434069	1926779.56412163
1314051.50322565	1926813.03848641
1314033.64586293	1926830.39645301
1314033.7782364	1926812.67346188
1313997.45587781	1926864.41593812
1313943.88414223	1926916.49945091
1313872.98125688	1926950.32688301
1313801.20315072	1927001.34601028
1313747.88901244	1927035.61390722
1313659.26117833	1927069.07725671
1313605.68118286	1927121.15131492
1313516.91126733	1927172.31952154
1313427.52748321	1927222.86767289
1313356.48576912	1927256.76558791
1313303.31015843	1927273.30762002
1313267.58582503	1927308.02102988
1313249.98897794	1927307.56175986
1313215.02342366	1927307.53398739
1313214.40331158	1927324.55135075
1313196.68169561	1927324.19029505
1313143.49039569	1927358.35210782
1313090.03582175	1927392.69121157
1313072.17698165	1927410.04949898
1313019.12124022	1927426.48742364
1313018.85225042	1927444.29724969
1312983.53413728	1927443.47278754
