-764264.512970463	1074858.57151877
-764124.3127924	1074896.55967494
-764019.178077582	1074914.75478801
-763931.227108993	1074934.08122151
-763826.00602408	1074953.34565206
-763721.025267554	1074989.91691779
-763650.436741829	1075008.19003998
-763598.188547065	1075026.80819445
-763545.224216528	1075027.43744459
-763492.967917374	1075046.04308594
-763440.006648065	1075046.66626333
-763387.750481288	1075065.26701216
-763352.631686508	1075065.54156951
-763299.900568366	1075083.46530422
-763282.768800706	1075101.79711799
-763264.921233976	1075102.13091938
-763212.181316585	1075120.04283715
-763177.552998179	1075121.00159336
-763159.932553005	1075138.64048898
-763106.972446928	1075139.24974217
-763054.717459989	1075157.83354675
-762966.642324207	1075158.70097297
-762879.636873765	1075213.24682885
-762738.958874422	1075250.38200106
-762581.717929609	1075305.41258444
-762406.627866458	1075360.74268241
-762195.851972721	1075416.69032682
-761967.810332354	1075472.5169487
-761739.559624328	1075510.99297365
-761511.518979826	1075566.71910694
-761336.228969601	1075604.5872992
-761143.299877297	1075660.02439718
-761002.911440992	1075680.33122247
-760844.565949076	1075682.52052083
-760721.538356697	1075701.80528662
-760615.664281505	1075702.78964747
-760475.283776822	1075723.02427226
-760334.79866285	1075724.85361083
-760193.746523649	1075727.07131974
-760035.441315651	1075729.16291554
-759947.897665532	1075730.47667408
-759842.154510675	1075749.79044046
-759754.133491574	1075750.40823418
-759648.768537615	1075751.98927235
-759613.103463928	1075752.55788301
-759560.665623928	1075753.68945647
-759525.57596018	1075753.84982653
-759507.740831568	1075754.12796105
-759473.326959984	1075772.26728021
-759455.498293012	1075772.55356899
-759419.836771957	1075773.11506067
-759367.395033534	1075774.22913678
-759314.479099052	1075774.66802618
-759262.045240912	1075775.78650118
-759262.237330304	1075793.08470903
-759226.575607625	1075793.6417331
-759191.482461886	1075793.78327087
-759174.516638674	1075829.34479779
-759122.083638987	1075830.45679163
-759086.424665029	1075831.00817073
-759069.165778146	1075830.87424522
-759033.505465376	1075831.42539052
-759016.734326584	1075831.9816666
-758981.263869767	1075849.82899096
-758928.833307791	1075850.93246076
-758893.362588855	1075868.77695349
-758805.455606435	1075887.7091586
-758735.960539214	1075905.97355212
-758648.056395498	1075924.8922561
-758577.797479968	1075926.24472332
-758472.070238618	1075945.42272115
-758402.004260689	1075964.07047025
-758261.196990504	1075983.35618431
-758156.527286171	1076002.78373082
-758068.813473246	1076038.96446528
-757963.484986191	1076040.39590117
-757875.413793602	1076041.96981281
-757787.518316921	1076060.82256989
-757682.372537074	1076079.52593023
-757576.663486436	1076098.63060923
-757488.595447664	1076100.16534139
-757418.529197636	1076118.74362602
-757348.469376089	1076137.32653221
-757296.050514451	1076138.3481238
-757208.165079997	1076157.16674217
-757155.267625584	1076157.49951237
-757085.203221749	1076176.05726417
-757032.793763873	1076177.07614257
-756979.982595988	1076195.78978433
-756962.325391291	1076213.32473345
-756909.918814778	1076214.33668511
-756857.198189639	1076231.96022008
-756822.036520929	1076233.12557751
-756804.211671494	1076233.36268206
-756751.805143033	1076234.36895647
