-1067597.53705712	884325.002105418
-1067574.99805507	884324.997463262
-1067449.99966631	884325.000878937
-1067449.99896553	884199.998950532
-1067325.0026275	884200.001831361
-1067200.00222754	884200.002670014
-1067074.99930973	884199.999601241
-1066950.00079712	884200.001500428
-1066824.99976759	884199.999488309
-1066699.99697585	884074.99842313
-1066575.00241038	884075.000828281
-1066450.00224407	884075.00303902
-1066325.00110679	884074.999468575
-1066200.00283377	884075.002715679
-1066075.00204771	884075.002038808
-1065949.99874949	884074.997435769
-1065824.99831608	884074.999643888
-1065699.99691444	884074.996061527
-1065574.9983777	884074.999286527
-1065449.99733065	884074.998577168
-1065325.00223459	884075.000952253
-1065200.00308615	884075.001248664
-1065074.9998862	884074.999463552
-1064950.0026378	884075.000757806
-1064950.00229963	883950.000528084
-1064824.99712652	883949.99608144
-1064699.99636384	883949.996568299
-1064575.001554	883950.000129207
-1064450.00269588	883950.001597478
-1064324.99979038	883950.000970264
-1064200.00283827	883950.003412025
-1064199.99866745	883824.999223034
-1064075.00225833	883825.00293221
-1063950.00334669	883825.002682155
-1063825.00039083	883825.000327401
-1063700.00184757	883825.0028911
-1063575.0008036	883825.001489067
-1063449.99571723	883824.997975177
-1063324.99658658	883824.997518163
-1063200.0018687	883825.001972894
-1063200.00153573	883700.002415339
-1063075.00045955	883699.999235885
-1062950.0022557	883700.002818829
-1062825.00155503	883700.002423397
-1062699.99835844	883699.998047399
-1062574.99957708	883699.99857288
-1062449.99675837	883699.996968249
-1062324.99989734	883699.998407204
-1062199.99899989	883699.997711744
-1062075.00251786	883700.00191063
-1061950.0035427	883700.002116908
-1061825.00053295	883700.000181621
-1061825.00098475	883575.001291011
-1061700.00008618	883574.998725352
-1061575.00206289	883575.002898945
-1061574.99881172	883449.998789449
-1061450.00290235	883450.002329032
-1061325.00296208	883450.003717769
-1061200.0005337	883450.001100669
-1061199.99664128	883324.996997146
-1061075.00323819	883325.002625984
-1060949.99735793	883324.999063071
-1060824.99744065	883324.998521825
-1060825.00135742	883200.001462974
-1060700.00202013	883200.002128161
-1060575.00019888	883199.998776915
-1060450.00125897	883200.002144146
-1060325.0013775	883199.999640028
-1060199.99593094	883199.996814221
-1060199.99998026	883074.999475089
-1060074.99666225	883074.995993736
-1059949.99776905	883074.997371707
-1059825.00330029	883075.003607593
-1059824.99827166	882949.999252201
-1059699.99748961	882949.99778963
-1059575.00113391	882950.001180435
-1059450.00230025	882950.000536057
-1059449.99664177	882824.996205487
-1059324.99686304	882824.998591887
-1059200.00305301	882825.003976632
-1059074.99832295	882824.998281163
-1059075.00048129	882700.001018415
-1058949.99635105	882699.996498632
-1058824.99665105	882699.996819381
-1058700.00138093	882700.001979253
-1058700.00445331	882575.002903176
-1058575.00134355	882575.002192916
-1058449.99576293	882574.997429364
-1058325.00459753	882575.002691492
-1058199.99943844	882575.000550624
-1058199.99806178	882449.997846909
-1058075.00349517	882450.002060114
-1057949.99647789	882449.997017726
-1057825.00387641	882450.001994904
-1057699.99882603	882449.997711238
-1057574.99821	882449.998248162
-1057450.00356811	882450.00175867
-1057324.99648044	882449.995999761
-1057200.00226695	882450.002100039
-1057074.99714963	882449.997080272
-1056949.99646733	882449.996872067
-1056825.00021966	882450.001474019
-1056700.00150885	882450.001994222
-1056574.99879563	882450.000274559
-1056450.00205778	882450.001515509
-1056449.9972258	882324.997373304
-1056325.00111697	882324.999741083
-1056200.00100805	882324.999862225
-1056074.99689994	882324.997733886
-1055949.99876899	882324.998558742
-1055824.9966398	882324.99712983
-1055699.99894792	882325.000493766
-1055574.9987987	882324.999756886
-1055575.0034696	882200.002101626
-1055450.00395889	882200.00247563
-1055325.00045316	882200.000586257
-1055200.00292649	882200.001639773
-1055199.99703858	882074.998831229
-1055075.00015498	882075.0009886
-1054949.99927869	882075.000875829
-1054824.99595013	882074.996649055
-1054699.99677039	881949.995980603
-1054574.99853175	881949.997625806
-1054449.99630367	881949.996991258
-1054325.00005774	881949.99928692
-1054324.99918625	881824.998132691
-1054200.00359306	881825.001517289
-1054075.00401274	881825.002615374
-1053950.00044621	881825.001424103
-1053949.99899773	881700.000338702
-1053824.99762752	881699.99838997
-1053700.00400522	881575.002029665
