2193300.00218385	626824.999496328
2193300.00393091	626700.002716371
2193425.00340503	626700.000892806
2193424.99784906	626574.999741718
2193424.99711919	626449.99959175
2193425.00121541	626325.000441581
2193424.99935277	626199.999210908
2193299.99665775	626199.999468858
2193300.00096431	626075.001530202
2193175.00049046	626075.00057164
2193175.001273	625949.999018802
2193050.00192736	625950.000672544
2193049.99809223	625824.999334729
2192925.00096707	625824.999773749
2192800.00362714	625825.000530132
2192674.99528761	625824.998525063
2192549.99527689	625699.99802906
2192424.99972797	625699.998204799
2192425.00365076	625574.999616632
2192299.99844479	625574.999328986
2192299.9977462	625450.000961129
2192174.99475974	625449.999462148
2192175.00131543	625325.000566213
2192049.99945655	625325.001683121
2192050.00248017	625199.999183218
2191925.00284003	625199.999090952
2191800.0029859	625199.999313994
2191800.00272623	625074.9993393
2191675.00399951	625075.002179351
2191550.00369657	624950.000237145
2191424.99989398	624825.001139725
2191299.99460419	624824.998805331
2191300.00555699	624700.000314246
2191175.00139406	624700.000599559
2191174.99693273	624574.999262339
2191049.9949868	624574.998343454
2191049.99668112	624450.000310427
2191050.00428064	624324.999449941
2190925.00589064	624324.999635545
2190924.99698361	624199.999756377
2190925.00476638	624075.000122269
2190924.99470264	623949.999162745
2190925.00132824	623824.998445636
2190799.99838412	623825.0012842
2190800.00037585	623700.000798928
2190799.99639486	623574.998236324
2190674.99809105	623574.998364035
2190675.00026092	623449.999104778
2190674.99645729	623324.997768028
2190550.0017036	623324.999011444
2190424.99595087	623324.997502557
2190424.99963382	623200.00178151
2190299.99609329	623199.999079052
2190299.99622581	623074.999770912
2190175.00459615	623075.002767325
2190050.00097218	622949.998609491
2189924.999468	622950.001484409
2189925.00461854	622825.000389526
2189799.99453897	622824.999005853
2189799.9950479	622699.998151011
2189675.00461932	622575.001098265
2189675.00529445	622450.0014744
2189550.00097097	622450.000031325
2189549.99700224	622325.000649442
2189424.99488828	622324.998019749
2189299.99715695	622199.998131415
2189299.99577083	622074.998480519
2189174.99698865	622074.997301963
2189175.00174319	621950.000960497
2189050.00408373	621950.002419038
2189049.99448903	621824.999437583
2188924.99903762	621824.999713244
2188924.99558164	621700.000042943
2188800.00501987	621575.002777493
2188675.00122733	621450.001516109
2188550.0005249	621449.999006335
2188549.99499011	621324.999324831
2188424.99540957	621324.999456077
2188424.99709456	621199.999268017
2188299.99972001	621199.998221697
2188175.00105071	621200.001310474
2188175.0004987	621074.999881032
2188050.00403525	621075.001793014
2187924.99657383	621075.000957932
2187925.00457061	620950.001352929
2187799.9993146	620949.999342681
2187675.00463605	620950.000708792
2187674.99852082	620825.000626203
2187549.99635842	620699.997174035
2187550.00117268	620575.001397094
2187425.00144698	620574.999685087
2187425.00268582	620450.000347621
2187300.00408096	620450.00128196
2187300.00066034	620325.002203136
2187175.00425898	620325.001966832
2187174.99726042	620199.999330485
2187174.9950585	620074.997680541
2187050.00219	620074.998608311
2187049.99532594	619949.99721917
2186925.00283914	619825.002726695
2186800.00250432	619825.002078892
2186799.99818371	619700.000455465
2186799.99865799	619574.999816471
2186675.00185322	619575.000339742
2186674.99766204	619449.999964466
2186550.00305784	619449.999324017
2186550.00498907	619325.002269484
2186425.00071526	619325.0012265
2186424.99906017	619200.000621579
