-2469016.62819647	1604449.99773032
-2468950.00104628	1604450.00153277
-2468825.00004029	1604449.9990954
-2468825.00004029	1604449.9990954
-2468824.99725817	1604324.99761104
-2468699.99616062	1604324.99802985
-2468700.00121066	1604200.00386073
-2468699.99662339	1604074.99695653
-2468699.99600091	1603949.99841221
-2468700.00214317	1603825.00391825
-2468825.00577565	1603825.00098825
-2468824.99561361	1603699.99911281
-2468950.00382483	1603700.00305632
-2468949.99936142	1603575.00196506
-2469075.00534916	1603575.00223578
-2469074.99698208	1603449.99569104
-2469199.99794771	1603449.9965989
-2469200.0020844	1603325.00138128
-2469325.00082699	1603324.99861734
-2469325.00106068	1603199.99794447
-2469324.99565838	1603074.99939252
-2469324.99981943	1602950.00057646
-2469200.00026498	1602949.99828608
-2469200.00265219	1602825.0005482
-2469200.00220026	1602700.00062159
-2469075.00361873	1602700.00446054
-2469075.00418923	1602575.00130363
-2469074.99912241	1602450.00026796
-2468949.99750397	1602449.99538459
-2468950.00026549	1602325.00166228
-2468950.00298275	1602200.00144263
-2468950.00285845	1602074.99903502
-2469074.9984872	1602074.99842187
-2469075.00126555	1601950.00109872
-2469075.00120209	1601825.00158721
-2468950.00089252	1601824.99819762
-2468949.99905072	1601699.99976759
-2468949.99436617	1601574.99914982
-2469075.00215341	1601575.00223083
-2469075.00316759	1601450.00238571
-2469075.00133835	1601325.00035247
-2469200.00304829	1601325.00079623
-2469200.00412338	1601200.0038434
-2469200.00514921	1601075.00039248
-2469200.00053626	1600949.99906287
-2469074.99520421	1600949.99789365
-2469075.00121061	1600824.99956678
-2468949.9985812	1600824.99695493
-2468950.00280537	1600699.99971174
-2468825.00008476	1600699.99996631
-2468825.0025264	1600575.00380729
-2468700.00250844	1600575.00261908
-2468699.9963534	1600449.99700787
-2468574.99624487	1600449.99868553
-2468574.99791277	1600325.00038816
-2468450.0005069	1600325.00062313
-2468324.99608039	1600199.99597599
-2468324.9969716	1600074.9955431
-2468199.99938562	1600075.00150877
-2468200.00128391	1599949.99785509
-2468074.99679389	1599949.99615036
-2468075.00372048	1599825.00411973
-2467950.00193313	1599825.0009724
-2467950.00025828	1599699.99949502
-2467950.00534032	1599575.00205952
-2467824.99491949	1599574.99882411
-2467825.00100534	1599449.99817072
-2467825.00144848	1599324.99963942
-2467699.99479305	1599324.99823661
-2467699.99623861	1599199.99648852
-2467575.00189306	1599199.99987008
-2467575.00154915	1599074.99921248
-2467449.99750765	1599074.99923256
-2467449.99537377	1598949.99966629
-2467450.00278492	1598824.9998353
-2467450.00455211	1598700.00212665
-2467574.99982497	1598700.00089276
-2467574.99767604	1598574.99772413
-2467700.00034423	1598574.99902868
-2467825.00155336	1598449.99854886
-2467824.99560115	1598324.99929676
-2467824.99919337	1598199.99977623
-2467700.00365089	1598200.00440461
-2467699.99584077	1598074.9997535
-2467575.00299902	1598075.00294274
-2467575.00013849	1598199.99809337
-2467450.00229553	1598200.00190243
-2467325.00609184	1598200.00099466
-2467325.00228244	1598325.00224361
-2467200.00107729	1598325.00195406
-2467200.0029586	1598450.00396699
-2467074.99954126	1598449.99998899
-2467074.99750529	1598574.99654209
-2466949.99869322	1598574.99940647
-2466949.99955709	1598700.00103176
-2466824.99853202	1598700.00020725
-2466699.99635687	1598699.9989694
-2466699.9990565	1598825.00239204
-2466575.0042748	1598825.00369125
-2466449.99873656	1598824.99834932
-2466450.0032703	1598950.00357113
-2466449.99813388	1599074.99607924
-2466325.00294909	1599075.0048361
-2466325.00070936	1599200.00242034
-2466324.99561554	1599324.99782311
-2466324.99727324	1599449.99727325
-2466449.99565013	1599449.99833993
-2466449.99551836	1599574.99888294
-2466574.99747148	1599699.99583423
-2466575.00230324	1599825.0015174
-2466699.99754944	1599824.99673624
-2466700.00338563	1599949.99920588
-2466700.00357751	1600075.00379885
-2466700.0037107	1600200.0019045
-2466825.00379127	1600200.00222254
-2466825.00213827	1600325.00141841
-2466950.00492438	1600325.00028951
-2466950.00148572	1600450.00057511
-2467075.00418416	1600450.00230498
-2467075.00175367	1600574.99937397
-2466949.99519729	1600574.99867761
-2466949.99845738	1600699.99652277
-2466824.99928778	1600699.9983724
-2466699.99896561	1600699.99980778
-2466700.00342265	1600574.99989499
-2466575.00301318	1600575.00418733
-2466450.00424502	1600575.00375946
-2466450.00117195	1600449.99767161
-2466450.00205852	1600324.9999388
-2466324.99466501	1600324.99940762
-2466199.99851666	1600325.00038727
-2466200.00147542	1600200.00271311
-2466074.99842984	1600199.99601293
-2466075.00121662	1600325.00095054
-2465950.00276502	1600325.00109687
-2465950.00163455	1600450.00058191
-2465949.99765275	1600574.99788641
-2465825.00272807	1600575.00160794
-2465825.00163841	1600700.00399733
-2465825.00049163	1600824.99990289
-2465825.00330252	1600950.00416588
-2465949.99741096	1600949.99541614
-2465949.99843784	1601075.0007697
-2466075.0020624	1601075.00110672
-2466075.0041	1601200.0032466
-2466199.99803617	1601200.00020225
-2466200.00108564	1601324.99912716
-2466075.00328842	1601325.00320579
-2466074.99962816	1601450.00098407
-2466075.00272111	1601575.00281675
-2466075.00296598	1601700.00246876
-2466075.0003633	1601824.99993985
-2466199.99562069	1601824.998399
-2466200.00083859	1601950.00319415
-2466324.99880516	1601950.00020043
-2466325.00503915	1602075.0017787
-2466450.00291885	1602075.0016365
-2466449.9977726	1602199.998065
-2466449.99938176	1602324.99854831
-2466324.99657206	1602324.9964587
-2466325.00107262	1602450.00203453
-2466325.00552473	1602575.00112463
-2466325.00433506	1602700.00233787
-2466450.00354296	1602700.00368756
-2466450.00337359	1602825.00168148
-2466325.00030093	1602825.00136945
-2466325.00302236	1602950.00445821
-2466325.00569784	1603075.001061
-2466199.99653735	1603074.99810278
-2466200.00210295	1603199.99980201
-2466075.00031862	1603199.99939938
-2466074.99917454	1603324.99995599
-2465950.0047655	1603325.00210968
-2465949.99971	1603449.99721977
-2465825.00027882	1603449.9999931
-2465824.9981113	1603575.00020207
-2465825.00269866	1603700.00447246
-2465699.9999746	1603700.00029607
-2465700.00065044	1603824.99912161
-2465575.0025002	1603825.00180638
-2465574.99646525	1603949.99949075
-2465449.99609027	1603949.9984904
-2465449.99574057	1604074.99697391
-2465324.9999374	1604075.00283496
-2465325.00527214	1604200.00211951
-2465199.9976473	1604199.99805098
-2465199.99627049	1604324.99619556
-2465075.00561162	1604325.00093054
-2464950.00140149	1604325.00329991
-2464824.99883609	1604325.00094337
-2464699.9951155	1604324.99816272
-2464699.99677818	1604199.99822214
-2464575.00256813	1604200.00452562
-2464450.00040786	1604199.99985729
-2464324.99429301	1604199.99906456
-2464199.9994179	1604199.99979055
-2464075.00338797	1604200.00009032
-2464075.00356629	1604074.9994413
-2463949.99785849	1604074.99633146
-2463825.00059071	1604074.9990401
-2463700.00216857	1604075.00132075
-2463575.00259222	1604075.00317284
-2463450.00466143	1604075.00029626
-2463325.00254397	1603950.00319957
-2463200.00337698	1603950.00272704
-2463200.00416895	1603825.00142718
-2463074.99532657	1603824.99754117
-2462949.9978121	1603699.99822641
-2462825.00012756	1603699.99868981
-2462825.0012395	1603574.99853647
-2462700.00347369	1603575.00183217
-2462700.00280959	1603450.0027702
-2462574.99816804	1603449.99835321
-2462450.00196735	1603449.99974987
-2462450.00339668	1603325.00074669
-2462324.99752217	1603324.99872815
-2462200.0000887	1603325.00252212
-2462075.00430134	1603325.00158455
-2461949.99497094	1603324.99826221
-2461950.00343506	1603200.00155245
-2461824.99682324	1603199.99676279
-2461825.003509	1603075.0011473
-2461699.99681777	1603074.99918695
-2461700.00452253	1602950.00036973
-2461574.99775222	1602950.00123841
-2461575.00367757	1602825.00351664
-2461574.99715779	1602699.99737884
-2461449.99697569	1602699.99574978
-2461449.99826823	1602574.9969546
-2461324.99751907	1602450.00045615
-2461324.99697391	1602324.99629285
-2461200.00050348	1602324.99929227
-2461075.00162747	1602200.002055
-2461074.99751744	1602075.00008796
-2460950.00368721	1602075.00444918
-2460950.00058999	1601949.99928582
-2460824.99708885	1601950.00023041
-2460825.001801	1601825.00241162
-2460825.00365704	1601700.00242477
-2460699.99435253	1601699.99892611
-2460699.99721886	1601574.99574515
-2460700.00402649	1601450.00093526
-2460574.99851163	1601449.99923908
-2460574.9967345	1601324.99499202
-2460450.00073661	1601325.00236795
-2460449.99717298	1601199.99922273
-2460450.00034458	1601075.00015416
-2460325.00133692	1601074.99879541
-2460325.00272087	1600950.00082938
-2460325.00124542	1600825.00069681
-2460324.99691007	1600699.99839792
-2460449.99950455	1600700.00048418
-2460450.00083259	1600574.99899066
-2460449.99650675	1600449.99962474
-2460574.99714997	1600324.99616748
-2460575.00522283	1600200.00167866
-2460575.00083891	1600074.99878224
-2460699.99979512	1600074.99846353
-2460699.9982829	1599950.00066317
-2460699.99670134	1599824.99640086
-2460699.99906195	1599700.00050508
-2460700.00135218	1599574.99814712
-2460699.99798776	1599449.99791666
-2460700.00135742	1599325.00175693
-2460700.00186382	1599200.00342974
-2460700.00229737	1599074.99864059
-2460699.99707551	1598949.99597919
-2460574.99692756	1598950.00039253
-2460575.0022986	1598825.00078028
-2460575.00201412	1598700.00329545
-2460575.00165438	1598574.99934927
-2460574.99563856	1598449.99753098
-2460449.99739333	1598449.99548412
-2460449.9991783	1598325.00100973
